year,Total_FA_Conc_WWT,Total_FA_Conc_DWT,vial_id,cruise,gis_station,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,process_date,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,sample_region,lme,bsierp_region,DWT_WWT,Perc_DWT,Total_FA,WWT_DWT
2021,156.19,403.86,2021-VA-153,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,52.21,8.61,54,0.3488,0.1349,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.3867545871559633,38.67545871559633,403.84782802075614,2.585618977020015
2021,117.75,340.89,2021-VA-154,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,52.27,0,44,0.3225,0.1114,,0,62.01599,-174.49611,73,-0.6,4,EBS,9,0.3454263565891473,34.542635658914726,340.88307899461404,2.8949730700179535
2021,65.13,236.56,2021-VA-155,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,51.24,8.71,NA,0.2786,0.0767,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.2753050969131371,27.53050969131371,236.57389830508475,3.6323337679269883
2021,141.29,403.76,2021-VA-156,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,52.05,0,NA,0.3315,0.116,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.34992458521870284,34.99245852187028,403.7727155172414,2.8577586206896552
2021,124.98,272.22,2021-VA-157,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,52.52,0,52,0.1773,0.0814,,0,62.01599,-174.49611,73,-0.6,4,EBS,9,0.4591088550479413,45.91088550479413,272.2230221130221,2.178132678132678
2021,168.96,369.8,2021-VA-158,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,52.93,0,50,0.3456,0.1579,,0,62.01599,-174.49611,73,-0.6,4,EBS,9,0.45688657407407407,45.688657407407405,369.80732108929703,2.188727042431919
2021,122.18,369.22,2021-VA-159,202101,V-25,0.013597919960526,3750.5736280291503,94,194,2,46.89,0,32,0.3457,0.1144,,0,61.98327,-173.75066,63,-0.3,4,EBS,9,0.33092276540352905,33.092276540352906,369.2100174825175,3.0218531468531467
2021,33.98,145.96,2021-VA-16,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,95.31,17.71,304,0.3256,0.0758,,0,58.66873,-169.78651,67,3.7,3,EBS,6,0.23280098280098283,23.280098280098283,145.96158311345644,4.295514511873351
2021,98.53,324.76,2021-VA-160,202101,V-25,0.013597919960526,3750.5736280291503,94,194,2,47.07,0,NA,0.3461,0.105,,0,61.98327,-173.75066,63,-0.3,4,EBS,9,0.30338052585957814,30.338052585957815,324.77364761904767,3.2961904761904766
2021,110.13,320.27,2021-VA-161,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,41.99,0,34,0.3036,0.1044,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.34387351778656133,34.38735177865613,320.2631034482758,2.908045977011494
2021,179.64,432.19,2021-VA-162,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,43.14,0,32,0.313,0.1301,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.4156549520766773,41.56549520766773,432.18539584934666,2.4058416602613377
2021,187.24,489.5,2021-VA-163,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,44.07,0,26,0.1579,0.0604,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.3825205826472451,38.25205826472451,489.49,2.614238410596027
2021,94.34,304.16,2021-VA-164,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,44.04,0,26,0.3192,0.099,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.3101503759398497,31.015037593984967,304.17503030303027,3.224242424242424
2021,128.2,364.25,2021-VA-165,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,44.05,0,28,0.1736,0.0611,,0,61.67323,-173.07778,66,1.1,7,NBS,10,0.3519585253456221,35.19585253456221,364.24746317512273,2.841243862520458
2021,107.46,332.43,2021-VA-166,202102,U-23,0.0145934860185576,38018.34320425365,94,6,2,56.45,0,60,0.3109,0.1005,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.3232550659376005,32.32550659376005,332.43098507462685,3.0935323383084574
2021,69.18,249.9,2021-VA-167,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,77.04,16.63,NA,0.3114,0.0862,,1,61.66467,-172.29238,61,0.5,7,NBS,10,0.27681438664097624,27.681438664097623,249.91475638051045,3.6125290023201857
2021,96.03,321.41,2021-VA-168,202102,U-23,0.0145934860185576,38018.34320425365,94,6,2,54.11,0,56,0.3387,0.1012,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.2987894892235016,29.878948922350162,321.39684782608697,3.3468379446640317
2021,84.16,330.88,2021-VA-169,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,78.37,14.81,NA,0.3114,0.0792,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.254335260115607,25.433526011560698,330.9018181818181,3.9318181818181817
2021,92.33,280.59,2021-VA-17,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,88.47,14.77,240,0.3352,0.1103,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,6,0.3290572792362768,32.90572792362768,280.5894469628287,3.038984587488667
2021,47.18,175.44,2021-VA-170,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,73.21,12.93,124,0.322,0.0866,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.268944099378882,26.8944099378882,175.42678983833719,3.7182448036951503
2021,104.64,326.12,2021-VA-171,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,87.59,16.7,242,0.3129,0.1004,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.32086928731224035,32.086928731224035,326.11410358565735,3.116533864541833
2021,86.84,305.99,2021-VA-172,202102,U-23,0.0145934860185576,38018.34320425365,94,6,2,60.03,0,70,0.3041,0.0863,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.2837882275567248,28.378822755672477,306.00282734646584,3.523754345307068
2021,96.7,335.16,2021-VA-173,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,78.76,15.21,180,0.3161,0.0912,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.2885162923125593,28.85162923125593,335.16304824561405,3.4660087719298245
2021,83.09,294.93,2021-VA-174,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,76.33,14.43,152,0.3347,0.0943,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.2817448461308634,28.174484613086342,294.9122269353129,3.5493107104984096
2021,27.55,124.65,2021-VA-175,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,70.87,13.44,NA,0.3158,0.0698,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.22102596580113995,22.102596580113996,124.64598853868196,4.524355300859599
2021,94.06,289.9,2021-VA-176,202102,U-22,0.01427753985752985,275684.002235451,94,5,2,54.31,0,52,0.3005,0.0975,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.32445923460898507,32.445923460898506,289.8977435897436,3.0820512820512818
2021,35.75,153.77,2021-VA-177,202102,U-22,0.01427753985752985,275684.002235451,94,5,1,52.44,8.09,50,0.3579,0.0832,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.23246716960044705,23.246716960044704,153.78515625,4.3016826923076925
2021,75.74,269.1,2021-VA-178,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,75.18,14.37,NA,0.485,0.1365,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.2814432989690722,28.144329896907223,269.11282051282046,3.553113553113553
2021,95.7,295.4,2021-VA-179,202102,U-22,0.01427753985752985,275684.002235451,94,5,1,55.68,9.21,NA,0.3315,0.1074,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.32398190045248865,32.39819004524887,295.38687150837995,3.08659217877095
2021,49.83,153.94,2021-VA-18,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,94.32,18.32,270,0.2981,0.0965,,0,58.33916,-169.72913,69,3.1,3,EBS,6,0.3237168735323717,32.37168735323717,153.93080829015543,3.0891191709844557
2021,49.31,190.98,2021-VA-180,202102,U-22,0.01427753985752985,275684.002235451,94,5,1,51.87,8.85,NA,0.3044,0.0786,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.25821287779237845,25.821287779237846,190.9664631043257,3.872773536895674
2021,99.15,297.63,2021-VA-181,202102,U-22,0.01427753985752985,275684.002235451,94,5,2,55.21,0,52,0.3137,0.1045,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.3331208160663054,33.31208160663054,297.63976076555025,3.001913875598086
2021,52.22,187.24,2021-VA-182,202102,U-22,0.01427753985752985,275684.002235451,94,5,1,52.65,8.9,54,0.3116,0.0869,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.2788831835686778,27.88831835686778,187.2468584579977,3.585730724971231
2021,52.14,195.47,2021-VA-183,202102,U-22,0.01427753985752985,275684.002235451,94,5,2,52.47,0,48,0.3179,0.0848,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.2667505504875747,26.675055048757468,195.4635141509434,3.748820754716981
2021,157.02,418.43,2021-VA-184,202102,U-22,0.01427753985752985,275684.002235451,94,5,2,55.83,0,56,0.3203,0.1202,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.37527318139244464,37.527318139244464,418.4151913477537,2.6647254575707153
2021,100.77,314.79,2021-VA-185,202102,U-22,0.01427753985752985,275684.002235451,94,5,2,50.23,0,42,0.2977,0.0953,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.32012092710782664,32.01209271078266,314.7872927597062,3.1238195173137466
2021,90.8,302.37,2021-VA-186,202102,Y-18,0.0130325869358487,79948.30689630446,94,23,2,43.71,0,28,0.1625,0.0488,,0,62.86545,-168.82581,40,-0.2,8,NBS,12,0.30030769230769233,30.030769230769234,302.35655737704917,3.3299180327868854
2021,122.88,377.1,2021-VA-187,202102,U-23,0.0145934860185576,38018.34320425365,94,6,2,58.3,0,66,0.2992,0.0975,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.32586898395721925,32.586898395721924,377.0840615384615,3.068717948717949
2021,51.18,193.5,2021-VA-188,202102,U-22,0.01427753985752985,275684.002235451,94,5,1,57.64,9.7,NA,0.3308,0.0875,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.26451027811366384,26.451027811366384,193.4896457142857,3.7805714285714287
2021,72.76,250.38,2021-VA-189,202102,U-22,0.01427753985752985,275684.002235451,94,5,2,50.35,0,42,0.3097,0.09,,0,61.66059,-171.53327,54,0.6,7,NBS,10,0.29060381013884407,29.060381013884406,250.37524444444443,3.441111111111111
2021,91.3,265.24,2021-VA-19,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,88.85,17.43,258,0.3126,0.1076,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,6,0.34420985284708894,34.42098528470889,265.24516728624536,2.9052044609665426
2021,69.97,256,2021-VA-190,202102,U-23,0.0145934860185576,38018.34320425365,94,6,1,83.74,16.19,228,0.3139,0.0858,,0,61.66467,-172.29238,61,0.5,7,NBS,10,0.2733354571519592,27.33354571519592,255.98581585081584,3.6585081585081585
2021,117.62,346,2021-VA-191,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,49.56,0,36,0.2374,0.0807,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.33993260320134794,33.993260320134794,346.00976456009914,2.9417596034696407
2021,117.77,345.86,2021-VA-192,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,1,53.69,8.96,NA,0.3069,0.1045,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.34050179211469533,34.05017921146953,345.8718947368421,2.936842105263158
2021,98.04,308.82,2021-VA-193,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,1,51.75,8.78,NA,0.3216,0.1021,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.31747512437810943,31.747512437810943,308.8115964740451,3.149853085210578
2021,74.73,251.1,2021-VA-194,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,43.01,0,24,0.1633,0.0486,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.2976117575015309,29.76117575015309,251.09895061728398,3.3600823045267494
2021,144.37,367.18,2021-VA-195,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,1,57.54,10.62,72,0.3436,0.1351,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.39318975552968566,39.31897555296857,367.17640266469283,2.543301258327165
2021,44.14,167.41,2021-VA-196,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,42.71,0,NA,0.132,0.0348,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.2636363636363636,26.36363636363636,167.42758620689656,3.7931034482758625
2021,23.47,107.2,2021-VA-197,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,49.08,0,36,0.3037,0.0665,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.2189660849522555,21.89660849522555,107.18554887218045,4.566917293233083
2021,9.06,49.4,2021-VA-198,202102,Y-01,0.012722531027151,29974.354881600706,94,24,1,45.89,9.41,38,0.2848,0.0522,,0,62.99652,-168.20091,40,0.8,8,NBS,12,0.1832865168539326,18.32865168539326,49.43080459770115,5.4559386973180075
2021,32.11,127.28,2021-VA-199,202102,BB-01,0.012448021885992,111937.40039676658,94,29,2,42.74,0,24,0.3108,0.0784,,0,64.0101,-168.3144,37,0.7,9,NBS,13,0.25225225225225223,25.225225225225223,127.2932142857143,3.964285714285715
2021,58.48,239.6,2021-VA-2,202101,N-20,0.0145007528107365,2827.4394119485437,94,104,1,80.83,16.55,200,0.3421,0.0835,,1,59.32582,-169.88594,61,3.1,3,EBS,6,0.24408067816427945,24.408067816427945,239.5929101796407,4.097005988023952
2021,66.64,228.16,2021-VA-20,202101,O-20,0.01471867465374735,5774.976483929491,94,103,1,72.15,12.9,134,0.3177,0.0928,,0,59.6737,-169.91835,57,3.1,3,EBS,6,0.29209946490399746,29.209946490399748,228.1414655172414,3.4234913793103448
2021,95.9,317.58,2021-VA-200,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,2,54.78,0,50,0.3219,0.0972,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.3019571295433364,30.195712954333644,317.5947530864198,3.3117283950617287
2021,30.84,135.88,2021-VA-201,202102,Y-01,0.012722531027151,29974.354881600706,94,24,2,42.89,0,NA,0.3274,0.0743,,0,62.99652,-168.20091,40,0.8,8,NBS,12,0.22693952351863164,22.693952351863164,135.89523553162854,4.406460296096904
2021,109.36,329.54,2021-VA-202,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,50.43,0,42,0.3185,0.1057,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.33186813186813185,33.18681318681318,329.52847682119204,3.013245033112583
2021,127.52,353.91,2021-VA-203,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,2,55.97,0,54,0.3025,0.109,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.3603305785123967,36.03305785123967,353.89724770642204,2.7752293577981653
2021,87.14,286.73,2021-VA-204,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,47.69,0,34,0.1961,0.0596,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.3039265680775115,30.392656807751152,286.7139932885906,3.2902684563758386
2021,91,322.21,2021-VA-205,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,1,52.26,8.86,52,0.2769,0.0782,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.2824124232574937,28.241242325749372,322.22378516624036,3.5409207161125313
2021,79.78,286.59,2021-VA-206,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,42.05,0,26,0.3057,0.0851,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.2783774942754334,27.83774942754334,286.5892596944771,3.5922444183313753
2021,76.89,252.57,2021-VA-207,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,1,55.14,10.81,70,0.3219,0.098,,1,63.68096,-168.96346,36,1.5,8,NBS,12,0.30444237340789065,30.444237340789066,252.56011224489797,3.2846938775510206
2021,9.36,67.91,2021-VA-208,202102,Y-18,0.0130325869358487,79948.30689630446,94,23,2,42.8,0,26,0.3027,0.0417,,0,62.86545,-168.82581,40,-0.2,8,NBS,12,0.1377601585728444,13.77601585728444,67.9441726618705,7.258992805755396
2021,108.69,315.69,2021-VA-209,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,52.2,0,44,0.3038,0.1046,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.3443054641211323,34.43054641211323,315.6789866156788,2.904397705544933
2021,25.62,106.91,2021-VA-21,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,90.17,17.64,270,0.3175,0.0761,,0,58.66873,-169.78651,67,3.7,3,EBS,6,0.23968503937007873,23.968503937007874,106.89027595269383,4.1721419185282524
2021,101.7,315.97,2021-VA-210,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,2,46.9,0,34,0.2874,0.0925,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.32185107863604734,32.185107863604735,315.98464864864866,3.107027027027027
2021,92,310.79,2021-VA-211,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,2,51.49,0,44,0.3162,0.0936,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.29601518026565465,29.601518026565465,310.79487179487177,3.3782051282051277
2021,40.82,169.62,2021-VA-212,202102,Y-01,0.012722531027151,29974.354881600706,94,24,2,43.04,0,28,0.1762,0.0424,,0,62.99652,-168.20091,40,0.8,8,NBS,12,0.24063564131668558,24.063564131668556,169.6340566037736,4.15566037735849
2021,111.14,337.18,2021-VA-213,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,2,55.21,0,56,0.3398,0.112,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.329605650382578,32.9605650382578,337.19082142857144,3.033928571428571
2021,59.86,220.91,2021-VA-214,202102,BB-01,0.012448021885992,111937.40039676658,94,29,2,42.12,0,22,0.2373,0.0643,,0,64.0101,-168.3144,37,0.7,9,NBS,13,0.27096502317741256,27.096502317741255,220.91412130637636,3.690513219284604
2021,35.57,131.58,2021-VA-215,202102,AA-18,0.0128600130093435,143247.78199381015,94,25,2,43.97,0,28,0.1942,0.0525,,0,63.68096,-168.96346,36,1.5,8,NBS,12,0.27033985581874354,27.033985581874354,131.57512380952383,3.6990476190476196
2021,163.05,417.7,2021-VA-216,202102,BB-19,0.0118874563416939,361173.59900967753,94,27,2,55.59,0,54,0.2946,0.115,,0,63.98062,-169.77538,35,2.7,9,NBS,13,0.3903598099117448,39.035980991174476,417.69156521739126,2.5617391304347823
2021,20.53,112.46,2021-VA-217,202102,Y-01,0.012722531027151,29974.354881600706,94,24,2,41.63,0,NA,0.3034,0.0554,,0,62.99652,-168.20091,40,0.8,8,NBS,12,0.18259723137771916,18.259723137771918,112.43324909747294,5.476534296028881
2021,36.32,174.56,2021-VA-218,202102,Y-01,0.012722531027151,29974.354881600706,94,24,2,43.57,0,30,0.3138,0.0653,,0,62.99652,-168.20091,40,0.8,8,NBS,12,0.20809432759719565,20.809432759719567,174.53623277182237,4.80551301684533
2021,41.72,189.26,2021-VA-219,202102,Y-01,0.012722531027151,29974.354881600706,94,24,2,43.68,0,26,0.1234,0.0272,,0,62.99652,-168.20091,40,0.8,8,NBS,12,0.22042139384116693,22.042139384116695,189.27382352941177,4.536764705882353
2021,98.26,296.12,2021-VA-22,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,86.6,16.53,240,0.3107,0.1031,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,6,0.33183134856775026,33.18313485677503,296.11427740058195,3.013579049466537
2021,141.03,387.04,2021-VA-220,202102,Y-18,0.0130325869358487,79948.30689630446,94,23,1,51.04,8.41,NA,0.3005,0.1095,,0,62.86545,-168.82581,40,-0.2,8,NBS,12,0.3643926788685524,36.43926788685524,387.02753424657533,2.7442922374429224
2021,84.16,289.26,2021-VA-222,202102,AA-01,0.01286217779296725,98455.95593402667,94,30,2,43.59,0,30,0.3279,0.0954,,0,63.68902,-168.26882,33,0.9,8,NBS,12,0.2909423604757548,29.094236047575478,289.2669182389937,3.437106918238994
2021,60.86,210.71,2021-VA-225,202102,BB-01,0.012448021885992,111937.40039676658,94,29,2,45.26,0,30,0.233,0.0673,,0,64.0101,-168.3144,37,0.7,9,NBS,13,0.28884120171673816,28.884120171673818,210.70401188707282,3.462109955423477
2021,68.52,225.4,2021-VA-226,202102,ZZ-01,0.012980339992422,191392.1485454441,94,31,1,53.5,8.72,52,0.3115,0.0947,,0,63.37205,-168.28373,29,0.4,8,NBS,12,0.3040128410914928,30.40128410914928,225.38521647307283,3.2893347412882785
2021,101.38,288.83,2021-VA-228,202102,ZZ-01,0.012980339992422,191392.1485454441,94,31,1,50.44,8,42,0.3222,0.1131,,0,63.37205,-168.28373,29,0.4,8,NBS,12,0.35102420856610805,35.102420856610806,288.81198938992037,2.848806366047745
2021,64.3,229.62,2021-VA-23,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,88.71,16.85,248,0.3207,0.0898,,0,58.99643,-169.83571,63,3.5,3,EBS,6,0.28001247271593394,28.001247271593392,229.63262806236077,3.5712694877505564
2021,60.41,214.5,2021-VA-231,202102,BB-02,0.0127300904224098,244666.83005778698,94,34,1,47.86,7.88,38,0.3128,0.0881,,0,64.029,-167.56952,35,3.5,9,NBS,13,0.2816496163682864,28.16496163682864,214.48635641316687,3.550510783200908
2021,74.46,250.76,2021-VA-235,202102,ZZ-01,0.012980339992422,191392.1485454441,94,31,1,50.34,8.43,50,0.2886,0.0857,,0,63.37205,-168.28373,29,0.4,8,NBS,12,0.2969507969507969,29.69507969507969,250.7486114352392,3.3675612602100355
2021,122.41,453.72,2021-VA-236,202102,BB-01,0.012448021885992,111937.40039676658,94,29,2,45,0,28,0.2932,0.0791,,0,64.0101,-168.3144,37,0.7,9,NBS,13,0.26978171896316505,26.978171896316503,453.737193426043,3.706700379266751
2021,66.73,199.54,2021-VA-237,202102,BB-01,0.012448021885992,111937.40039676658,94,29,2,41.78,0,24,0.2999,0.1003,,0,64.0101,-168.3144,37,0.7,9,NBS,13,0.3344448149383128,33.444481493831276,199.5246959122632,2.9900299102691923
2021,91.53,310.55,2021-VA-24,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,93.29,17.1,NA,0.3308,0.0975,,0,58.33916,-169.72913,69,3.1,3,EBS,6,0.29474002418379686,29.474002418379687,310.54486153846153,3.3928205128205127
2021,62.35,216.65,2021-VA-240,202102,BB-02,0.0127300904224098,244666.83005778698,94,34,1,50.33,8.65,NA,0.3812,0.1097,,0,64.029,-167.56952,35,3.5,9,NBS,13,0.28777544596012594,28.777544596012593,216.66198723792158,3.4749316317228804
2021,53.36,186.8,2021-VA-25,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,80.61,15.91,200,0.3315,0.0947,,0,58.66873,-169.78651,67,3.7,3,EBS,6,0.2856711915535445,28.567119155354447,186.7881731784583,3.5005279831045404
2021,81.99,273.61,2021-VA-26,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,94.23,19.12,318,0.1519,0.0455,,0,58.33916,-169.72913,69,3.1,3,EBS,6,0.2995391705069124,29.953917050691242,273.72046153846156,3.3384615384615386
2021,74.72,232.29,2021-VA-27,202101,K-20,0.01297932976006425,7088.193435309142,94,107,1,91.12,18.11,NA,0.3485,0.1121,,0,58.33916,-169.72913,69,3.1,3,EBS,6,0.3216642754662841,32.16642754662841,232.29188224799282,3.108831400535236
2021,212.58,494.23,2021-VA-28,202101,HG2019,0.0133272220047582,2251.0317596037,94,113,1,86.41,15.7,220,0.3406,0.1465,,0,57.17713,-169.31361,73,4.1,2,EBS,5,0.4301233118027011,43.01233118027011,494.2303617747441,2.324914675767918
2021,52.02,208.79,2021-VA-29,202101,L-20,0.0131611532165982,21882.580900037585,94,106,1,91.6,17.72,284,0.3448,0.0859,,0,58.66873,-169.78651,67,3.7,3,EBS,6,0.24912993039443157,24.91299303944316,208.80670547147847,4.013969732246799
2021,28.46,119.84,2021-VA-3,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,84.45,13.96,212,0.3592,0.0853,,0,58.99643,-169.83571,63,3.5,3,EBS,6,0.23747216035634744,23.747216035634743,119.84562719812428,4.211019929660024
2021,25,106.7,2021-VA-30,202101,N-20,0.0145007528107365,2827.4394119485437,94,104,1,86.27,15.7,206,0.3154,0.0739,,0,59.32582,-169.88594,61,3.1,3,EBS,6,0.2343056436271401,23.43056436271401,106.6982408660352,4.2679296346414075
2021,19.46,93.32,2021-VA-31,202101,C-07,0.0143957253812526,69.46506504648174,94,42,1,89.65,15.65,270,0.3161,0.0659,,0,55.71306,-163.98506,93,3.5,NA,NA,NA,0.2084783296425182,20.84783296425182,93.34303490136571,4.796661608497724
2021,60.31,253.65,2021-VA-32,202101,S-23,0.0141766848480378,1269.690353770641,94,137,1,93.86,16.29,NA,0.3066,0.0729,,0,61.00118,-172.13922,64,1.7,4,EBS,9,0.2377690802348337,23.77690802348337,253.6494650205761,4.205761316872428
2021,106.86,314.99,2021-VA-33,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,83.67,17.06,236,0.3166,0.1074,,1,58.98934,-170.47748,72,2.8,3,EBS,6,0.3392293114339861,33.92293114339861,315.008156424581,2.9478584729981376
2021,106.63,298.01,2021-VA-34,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,86.17,16.5,214,0.3256,0.1165,,0,58.98934,-170.47748,72,2.8,3,EBS,6,0.3578009828009828,35.78009828009828,298.0148326180257,2.794849785407725
2021,71.63,286.97,2021-VA-35,202101,S-22,0.015047540709927,3588.626277274379,94,136,1,84.31,15.32,NA,0.3097,0.0773,,0,60.97536,-171.49696,61,1.7,4,EBS,9,0.24959638359702938,24.959638359702936,286.98332470892626,4.00646830530401
2021,92.18,295.03,2021-VA-36,202101,L-21,0.013591330854816,7725.512764100944,94,128,1,85.02,16.03,238,0.2986,0.0933,,0,58.662350000000004,-170.43126,74,3.1,3,EBS,6,0.31245813797722705,31.245813797722704,295.0155198285102,3.20042872454448
2021,149.89,418.06,2021-VA-37,202101,J-23,0.0148162613501859,6276.8871176015755,94,150,1,87.9,15.27,248,0.3821,0.137,,0,58.00583,-171.59305,98,3.3,2,EBS,5,0.3585448835383408,35.85448835383408,418.0508686131386,2.7890510948905107
2021,44.18,168.45,2021-VA-38,202101,Q-22,0.01429758415034235,29010.0268435957,94,134,1,88.7,17.99,266,0.4644,0.1218,,1,60.33417,-171.33298,67,2.3,4,EBS,9,0.26227390180878557,26.227390180878558,168.44985221674875,3.8128078817733986
2021,35.53,164.3,2021-VA-39,202101,PO2524,0.01035953748238365,23553.175073203893,94,142,1,89.76,16.4,276,0.4337,0.0938,,0,59.83505,-172.90544,79,2,4,EBS,9,0.21627853354853585,21.627853354853585,164.27890191897654,4.6236673773987205
2021,35.66,147.25,2021-VA-4,202101,M-20,0.0137065999703787,15612.91643897647,94,105,1,87.83,16.69,238,0.3229,0.0782,,0,58.99643,-169.83571,63,3.5,3,EBS,6,0.24218024156085474,24.218024156085473,147.24570332480818,4.129156010230179
2021,60.06,209.68,2021-VA-40,202101,S-22,0.015047540709927,3588.626277274379,94,136,1,78.81,14.72,NA,0.3247,0.093,,0,60.97536,-171.49696,61,1.7,4,EBS,9,0.2864182322143517,28.64182322143517,209.6933548387097,3.4913978494623654
2021,10.54,57.01,2021-VA-41,202101,S-23,0.0141766848480378,1269.690353770641,94,137,1,70.37,13.38,144,0.3434,0.0635,,0,61.00118,-172.13922,64,1.7,4,EBS,9,0.18491555037856727,18.491555037856727,56.998992125984245,5.407874015748031
